3.7	45.500999	8.291461	36.5573770	-0.043968 	-0.000396	0.127125	0.008815
3.716667	45.636002	8.313277	36.5570950	-0.044250 	-0.000393	0.136125	0.008577
3.733334	45.780998	8.355275	36.5566250	-0.044720 	-0.000391	0.144375	0.008503
3.75	45.916	8.358	36.5562520	-0.045093 	-0.000393	0.151875	0.008659
3.766667	46.047001	8.261997	36.5558130	-0.045532 	-0.00038	0.15975	0.008877
3.783334	46.191002	8.189448	36.5555000	-0.045845 	-0.000381	0.16925	0.009102
3.8	46.337002	8.138171	36.5551260	-0.046219 	-0.000385	0.178	0.009376
3.816667	46.480999	8.068357	36.5547490	-0.046596 	-0.000382	0.18725	0.009705
3.833333	46.611	8.039989	36.5542830	-0.047062 	-0.000374	0.198625	0.010103
3.85	46.716999	8.026351	36.5540620	-0.047283 	-0.000367	0.209125	0.010556
3.866667	46.856998	8.008898	36.5535620	-0.047783 	-0.000363	0.218625	0.010939
3.883333	46.994999	8.025812	36.5531580	-0.048187 	-0.000358	0.2295	0.011343
3.9	47.125	8.097278	36.5527800	-0.048565 	-0.00037	0.240375	0.011652
3.916667	47.264	8.23473	36.5526240	-0.048721 	-0.00038	0.252875	0.011876
3.933334	47.403999	8.37328	36.5522190	-0.049126 	-0.000401	0.26675	0.012133
3.95	47.542999	8.413647	36.5519070	-0.049438 	-0.000403	0.27875	0.01238
3.966667	47.681999	8.534188	36.5514980	-0.049847 	-0.000413	0.291625	0.012685
3.983334	47.825001	8.641644	36.5507810	-0.050564 	-0.000421	0.3035	0.012972
4	47.973999	8.709821	36.5504070	-0.050938 	-0.000432	0.315625	0.013184
4.016667	48.117001	8.771461	36.5498430	-0.051502 	-0.000427	0.328375	0.013464
4.033334	48.255001	8.800371	36.5496560	-0.051689 	-0.000415	0.3415	0.013897
4.05	48.424	8.804729	36.5491870	-0.052158 	-0.000399	0.357875	0.01434
4.066667	48.567001	8.785089	36.5488430	-0.052502 	-0.000384	0.37225	0.014752
4.083333	48.710999	8.749093	36.5483740	-0.052971 	-0.000376	0.386125	0.015026
4.1	48.859001	8.729999	36.5480310	-0.053314 	-0.000372	0.40175	0.01529
4.116667	48.998001	8.695094	36.5477490	-0.053596 	-0.000374	0.41825	0.01544
4.133334	49.140999	8.589821	36.5473140	-0.054031 	-0.000372	0.434375	0.015531
4.15	49.285	8.57236	36.5468750	-0.054470 	-0.000379	0.449375	0.015755
4.166667	49.428001	8.555452	36.5466580	-0.054687 	-0.000378	0.463625	0.016026
4.183333	49.576	8.542361	36.5461880	-0.055157 	-0.00039	0.480875	0.016289
4.2	49.719002	8.533085	36.5458760	-0.055469 	-0.000403	0.496125	0.016563
4.216667	49.848	8.51727	36.5454060	-0.055939 	-0.000418	0.512625	0.016894
4.233334	49.995998	8.519444	36.5449370	-0.056408 	-0.000436	0.530125	0.017318
4.25	50.139	8.540174	36.5446550	-0.056690 	-0.00046	0.548375	0.017736
4.266667	50.282001	8.557631	36.5440940	-0.057251 	-0.000468	0.56675	0.018131
4.283334	50.419998	8.591455	36.5436250	-0.057720 	-0.000477	0.584375	0.018651
4.3	50.563	8.638916	36.5430640	-0.058281 	-0.000473	0.602375	0.01925
4.316667	50.710999	8.641092	36.5425640	-0.058781 	-0.000472	0.621875	0.019876
4.333333	50.859001	8.649817	36.5420000	-0.059345 	-0.000475	0.64125	0.020552
4.35	51.000999	8.668361	36.5416560	-0.059689 	-0.00046	0.662	0.021177
4.366667	51.144001	8.691272	36.5411870	-0.060158 	-0.00044	0.68375	0.021515
4.383334	51.291	8.675447	36.5408440	-0.060501 	-0.000421	0.70775	0.02179
4.4	51.433998	8.648179	36.5403440	-0.061001 	-0.000409	0.730875	0.021861
4.416667	51.576	8.626357	36.5398140	-0.061531 	-0.000398	0.754625	0.021841
4.433333	51.723999	8.626904	36.5395010	-0.061844 	-0.000398	0.7765	0.021698
4.45	51.870998	8.630728	36.5392800	-0.062065 	-0.000395	0.79375	0.021392
4.466667	52.008999	8.624733	36.5388450	-0.062500 	-0.000397	0.816625	0.021083
4.483334	52.151001	8.63619	36.5384060	-0.062939 	-0.000398	0.837	0.020886
4.5	52.292999	8.652001	36.5380330	-0.063312 	-0.000406	0.8585	0.020759
4.516667	52.439999	8.653099	36.5375940	-0.063751 	-0.00042	0.879875	0.020674
4.533334	52.587002	8.659095	36.5371860	-0.064159 	-0.000429	0.899125	0.02066
4.55	52.729	8.670005	36.5367200	-0.064625 	-0.000428	0.920375	0.020547
4.566667	52.875999	8.697273	36.5362820	-0.065063 	-0.00042	0.941375	0.020557
4.583333	53.022999	8.782371	36.5358120	-0.065533 	-0.000412	0.961875	0.020525
4.6	53.165001	8.830914	36.5354080	-0.065937 	-0.000406	0.9805	0.020452
4.616667	53.306999	8.862541	36.5350300	-0.066315 	-0.000397	1.001	0.02038
4.633334	53.449001	8.880004	36.5345950	-0.066750 	-0.000385	1.023	0.020261
4.65	53.605	8.866912	36.5343440	-0.067001 	-0.000372	1.044125	0.020151
4.666667	53.775002	8.853817	36.5339700	-0.067375 	-0.000362	1.06425	0.020172
4.683333	53.916	8.843992	36.5335010	-0.067844 	-0.000361	1.083	0.020201
4.7	54.057999	8.804727	36.5331570	-0.068188 	-0.000361	1.10225	0.020164
4.716667	54.200001	8.736542	36.5328450	-0.068500 	-0.000361	1.122625	0.020024
4.733334	54.341	8.642724	36.5325620	-0.068783 	-0.00037	1.142	0.019989
4.75	54.487	8.590905	36.5321880	-0.069157 	-0.000371	1.164	0.020043
4.766667	54.633999	8.619274	36.5317190	-0.069626 	-0.000373	1.184125	0.020121
4.783334	54.775002	8.646004	36.5313760	-0.069969 	-0.000383	1.20475	0.020258
4.8	54.916	8.682549	36.5310330	-0.070312 	-0.000386	1.22275	0.020373
4.816667	55.057999	8.713646	36.5305330	-0.070812 	-0.000394	1.243	0.020532
4.833333	55.208	8.733829	36.5302200	-0.071125 	-0.000403	1.263625	0.020624
4.85	55.354	8.805822	36.5298120	-0.071533 	-0.000402	1.283875	0.020838
4.866667	55.5	8.873997	36.5293730	-0.071972 	-0.000399	1.306625	0.020964
4.883334	55.650002	8.815638	36.5290950	-0.072250 	-0.000386	1.32775	0.021024
4.9	55.796001	8.725088	36.5285610	-0.072784 	-0.000371	1.349375	0.020962
4.916667	55.942001	8.632899	36.5280300	-0.073315 	-0.00036	1.37	0.020901
4.933333	56.105999	8.563624	36.5277820	-0.073563 	-0.000345	1.391875	0.021
4.95	56.251999	8.520535	36.5275000	-0.073845 	-0.00034	1.411375	0.021087
4.966667	56.360001	8.490538	36.5273130	-0.074032 	-0.000339	1.430625	0.021205
4.983334	56.495998	8.508543	36.5269390	-0.074406 	-0.000339	1.4515	0.021234
5	56.640999	8.523818	36.5266270	-0.074718 	-0.000351	1.473	0.021155
5.016667	56.785999	8.560917	36.5263140	-0.075031 	-0.000369	1.49775	0.021085
5.033334	56.936001	8.666192	36.5258140	-0.075531 	-0.000377	1.52	0.02106
5.05	57.082001	8.78019	36.5254360	-0.075909 	-0.00039	1.540625	0.020967
5.066667	57.236	8.778555	36.5249670	-0.076378 	-0.000391	1.560125	0.020781
5.083333	57.376999	8.749096	36.5245320	-0.076813 	-0.000388	1.57825	0.02061
5.1	57.526001	8.751821	36.5242200	-0.077125 	-0.000376	1.5995	0.020552
5.116667	57.671001	8.795995	36.5239680	-0.077377 	-0.000359	1.620125	0.02068
5.133334	57.812	8.846726	36.5234380	-0.077907 	-0.000353	1.640875	0.020901
5.15	57.952	8.891451	36.5231250	-0.078220 	-0.000339	1.661625	0.021058
5.166667	58.097	8.957454	36.5228120	-0.078533 	-0.000339	1.683125	0.021144
5.183333	58.255001	9.015266	36.5225640	-0.078781 	-0.000346	1.706125	0.021156
5.2	58.418999	9.070354	36.5222210	-0.079124 	-0.000355	1.727125	0.021208
5.216667	58.568001	9.109632	36.5217820	-0.079563 	-0.000358	1.748375	0.021262
5.233334	58.716999	9.104183	36.5215950	-0.079750 	-0.000365	1.767875	0.021442
5.25	58.867001	9.035459	36.5210950	-0.080250 	-0.000366	1.788375	0.0216
5.266667	59.021	8.923096	36.5206570	-0.080688 	-0.00037	1.810625	0.021712
5.283334	59.169998	8.861466	36.5202480	-0.081097 	-0.000368	1.8325	0.021822
